name,city,lat,lon,type
Banque Populaire البنك الشعبي,Oujda,34.6775943,-1.9177338,atm
Crédit Agricole du Maroc,Oujda,34.6784678,-1.9188174,atm
Banque Populaire البنك الشعبي,Oujda,34.6576984,-1.9155243,atm
Banque Populaire البنك الشعبي,Oujda,34.688632,-1.9070633,atm
Banque Populaire البنك الشعبي,Oujda,34.6751504,-1.9094855,atm
Attijariwafa Bank التجاري وفا بنك,Oujda,34.6806149,-1.9354008,atm
Bank a chaabi,Oujda,34.7034294,-1.9212868,atm
Attijariwafa Bank التجاري وفا بنك,Oujda,34.6750288,-1.9255444,atm
Credit du Maroc,Oujda,34.6803811,-1.9345272,atm
Bank of Africa ⵍⴱⴰⵏⴽ ⵏ ⴰⴼⵔⵉⵇⵢⴰ بنك أفريقيا,Oujda,34.6805211,-1.9351602,atm
BMCI البنك المغربي للتجارة والصناعة,Oujda,34.6811608,-1.9364677,atm
CIH Bank القرض العقاري والسياحي,Oujda,34.6813516,-1.9373676,atm
Banque Populaire البنك الشعبي,Oujda,34.6715435,-1.9390802,atm
Attijariwafa Bank التجاري وفا بنك,Oujda,34.6717851,-1.9396529,atm
CIH Bank القرض العقاري والسياحي,Oujda,34.6800249,-1.9182542,atm
